cap_6.vtp 61.560000
cap_24.vtp 61.560000
cap_18.vtp 61.560000
cap_7.vtp 61.560000
cap_5.vtp 61.560000
cap_4.vtp 61.560000
cap_23.vtp 61.560000
cap_3.vtp 61.560000
cap_21.vtp 61.560000
cap_20.vtp 61.560000
cap_11.vtp 61.560000
cap_10.vtp 61.560000
cap_12.vtp 61.560000
cap_13.vtp 61.560000
cap_9.vtp 61.560000
cap_17.vtp 61.560000
cap_16.vtp 61.560000
cap_8.vtp 61.560000
cap_14.vtp 61.560000
cap_15.vtp 61.560000
